content,hashtag,timestamp,User
"I'm proud to share I’ll be attending KSU in the Fall. I declared KSU because of the opportunity, having my major of Software Engineering and great location played a role in my decision to choose Kennesaw.    @towbrand @KSUOwlNation @kennesawstate",KSU,2023-05-02 01:34:21+00:00,Calvin Josey III
"We offer Online class homework, assignment and exam expert help with
Calculus 3
Finance
Economics
Accounting
Philosophy",KSU,2023-05-02 01:34:19+00:00,GET HELP ° ASSIGNMENT °ESSAYS °ECONOMIC EXAMS etc
"We offer Online class homework, assignment and exam expert help with

Calculus 
Statistics 
Algebra 
Geography 
Geology
Physics
Math",KSU,2023-05-02 01:33:38+00:00,GET HELP ° ASSIGNMENT °ESSAYS °ECONOMIC EXAMS etc
"Get online class homework, assignment &amp; exam expert help in",KSU,2023-05-02 01:31:30+00:00,GET HELP ° ASSIGNMENT °ESSAYS °ECONOMIC EXAMS etc
"@BeschlossDC @jazzmanahn May 4, 1970 they opened fire, 4 died that day. Such a senseless loss of lives.
I live about 45 min from KSU campus which my son attended.💐💐💐💐",KSU,2023-05-02 01:25:37+00:00,Betty Leasure
@KenGardner11 That little dude will surprise you. We had a hard with him when OU played KSU. Of course the guy is still very small for the NFL.,KSU,2023-05-02 01:25:36+00:00,Kris Kinder (backup account)
"Leadership is not about being in control, but rather about empowering others to take control of their own success.",KSU,2023-05-02 01:25:27+00:00,Mark Haub 🌾🥩🚜💉🧪⚾️🏃
"@Will_KSU Man, having a son about their age... it just makes me bawl for all of them😂💜",KSU,2023-05-02 01:22:10+00:00,Lora (KSUMB Mom💜)
"Important Info!!!
Seniors if you haven’t already fill out the google form for senior walk through. Due by May 19th. Senior Stohion Edition due by May 7th. KSU Graduation Practice transportation form due May 5th.(optional) I",KSU,2023-05-02 01:17:19+00:00,Class of 2023
"AND the washed up color commentator for KSU football 😂

In all seriousness it was a privilege just to be in the same position room as @travisb_98 and @auzoyah 2 freaks that @CoachLiamKlein coached up to be the players they are today. 

If you want to be great KSU is the place‼️",KSU,2023-05-02 01:16:38+00:00,HUMBLED GOLIATH
Thank you so much for speaking to our organization!! It was great hearing from you all!,KSU,2023-05-02 01:12:07+00:00,KSEA
"Excited and honored to get the opportunity to participate in a panel discussion with some future educators tonight.

This was an amazing event put on by the Kent State Education Association.  

Thank you for having me!!
@KSU_KSEA",KSU,2023-05-02 01:10:54+00:00,Tallmadge MS
"Hello, , , , , , , , , , , , , , , , , , , , , , ,   We are available for assignments, homework, &amp; finals in different subjects.",KSU,2023-05-02 01:10:48+00:00,Your College Helper📚💯
"Congrats to @ekowboyedoe 👏

Developed by the best @VanBMalone3rd 📈",KSU,2023-05-02 01:09:27+00:00,Will The Thrill
"2019 KSU commit Dajuan Gordon scores 31 points to lead his high school team, Curie, to a Chicago City Championship.",KSU,2023-05-02 01:09:18+00:00,DaJuan Gordon
"Baseball. Brews. Bat Cats. 

Order your Ballpark Brews ticket package by May 3rd‼️

🎟️🍺",KSU,2023-05-02 01:07:14+00:00,Sully
"@ChuckTaberKSU What about congratulations to all of our Christian students. No students identity should be celebrated more than anyone else. Just stick with ""Congratulations KSU Grads!""  It's that simple.",KSU,2023-05-02 01:05:16+00:00,Tom Taphorn
"Markquis Nowell (@MrNewYorkCityy) will be signing autographs tonight from 6-8 pm at Powercat Sports Grill in MHK! 

Let’s show Quis some K-State/MHK love and thank him for his efforts!",KSU,2023-05-02 01:04:00+00:00,Will The Thrill
@ldub277 Pulling at the heartstrings with these. And I’m here for all of em!!,KSU,2023-05-02 00:59:56+00:00,Will The Thrill
"@cdderosse @UofKSteelersFan @koryhBBN Meanwhile, KSU is living rent free in the hillbilly heads",KSU,2023-05-02 00:45:07+00:00,ksucats
@MrNewYorkCityy Thanks Markquis. Appreciate you staying with the KSU team &amp; leading &amp; elevating us to the top again. Going to miss you in Manhattan but only best wishes for you in achieving your NBA dreams &amp; all success in your future endeavors.,KSU,2023-05-02 00:44:15+00:00,Brian Paulson
"Declared to KSU! Hooty hoo!
@KSUAdmissions_  @ksu_admissions @towbrand",KSU,2023-05-02 00:43:29+00:00,Victor Naranjo
@Bxjsia4 And we have OU and KSU?,KSU,2023-05-02 00:43:17+00:00,Garrott
@shayybeau @KSUAdmissions_ @towbrand nah but ksu might see it so chill shawty,KSU,2023-05-02 00:38:48+00:00,Etomi Ayika
"@FromTheStartRDN Needs some velveeta, then maybe.

Something special about broc-n-cheez-like-sauce.  Growing up on food stamps, those were gourmet.  Sorta like chipped beef &amp; gravy on toast.  

Most other nights = IGA-brand (food 4 less?) hamburger helper.",KSU,2023-05-02 00:38:06+00:00,Mark Haub 🌾🥩🚜💉🧪⚾️🏃
My dawgs 4ever ♾️,KSU,2023-05-02 00:36:12+00:00,Will The Thrill
@Makayy_Layy It's a fun experience. I went to KSU for undergrad and WSU for grad school. Unless they changed rules u can take a lawn chair and cooler of beer and sit behind the outfield fence.,KSU,2023-05-02 00:31:50+00:00,😈☠️Matthag52☠️😈
"Wait, thought the announcement was in the AM?",KSU,2023-05-02 00:19:42+00:00,Brent
Wildcat for Life💜,KSU,2023-05-02 00:19:37+00:00,Will The Thrill
"Go be great 💜

 ⚒️ @NFL",KSU,2023-05-02 00:16:12+00:00,Will The Thrill
Join Scrappy as he embarks on the journey of a lifetime across KSU campuses to find  and our new  Class Dean.,KSU,2023-05-02 00:15:01+00:00,Kennesaw State
@desspersona ooou you going to ksu ?,KSU,2023-05-02 00:07:30+00:00,shyyy ♡
@AllThingsKstate @sport_midwest I don't think many people willingly go to KSU for the town.,KSU,2023-05-02 00:06:44+00:00,Jaret
@DavidRosowsky @KSU_Salina Thanks for stopping!,KSU,2023-05-02 00:05:09+00:00,Hickory Hut BBQ
"•Quality grades guaranteed 💯
•Timely delivery
•O%plagiarism",KSU,2023-05-02 00:02:52+00:00,Tutor Mercy
"@jim_gumm I’m not even sure you need to add the “that was in a major conference” part.

Before he was hired, KSU had the lowest win percentage &amp; lowest point differential of ALL programs.

The only metric that suggests they weren’t the worst was strength of schedule.",KSU,2023-05-02 00:02:37+00:00,Kickoff with Kenneth
"I decided to declare KSU because they are producing future engineers!!!
@KSUAdmissions_  @ksu_admissions @towbrand",KSU,2023-05-02 00:01:08+00:00,Anthony
"@RamblinRaiders @gunsupnation @CFB_Memezone @mgtnquasar @WVUBarstool @PistolRick @SouthPlainsmen @BarstoolTCU @LoneRaiderPod @miakarismax @BigPickJoe Being honest with ourselves…KSU and Tech switch. WVU is tops in the conference, everyone else is chasing.",KSU,2023-05-01 23:54:35+00:00,Red Don 🌵🏴‍☠️
"@MTG_ZOU @GAndersons60 @BigGameBoomer The difference is that at KSU you aren’t a name until you have production. It’s a product of not getting the high star guys. So if we have names, it’s because they are already certified dudes.",KSU,2023-05-01 23:43:51+00:00,🌾Kameron🌾Hale🌾
Markquis Nowell sets a single game   record for assists. Hell of a match.,KSU,2023-05-01 23:35:03+00:00,Akiva
"@SmokeThatGamer No joke, ksu won’t be better after losing their best players.  Pretty academic.",KSU,2023-05-01 23:29:06+00:00,Duff🔜#MTGConMinneapolis
@Marcus_Mosher I’ve watched him at KSU! He’s really gonna surprise a lot of ppl that haven’t seen a lot of him!,KSU,2023-05-01 23:22:29+00:00,Royals.500
"I’ve been feeling  for a few days now, what about you @C_Vaughn22?  😀

Congrats to @KStateBSB on a great series win this weekend and a new national ranking!",KSU,2023-05-01 23:14:06+00:00,Mark Haub 🌾🥩🚜💉🧪⚾️🏃
@Call_Me_ZoomE The infighting of the SoB and what is now the KSU helped derail momentum.,KSU,2023-05-01 23:12:33+00:00,Haunted House
"I've officially submitted my Dissertation for my PhD at UVA! 
I explored how inorganic nitrate supplementation impacts exercise performance and vascular health in females across the menstrual cycle and post-menopause. 
Submitting each for publication soon!",KSU,2023-05-01 23:08:38+00:00,Mark Haub 🌾🥩🚜💉🧪⚾️🏃
"@anymanfitness No worries, feel good/fine, just living with a smaller energy pack w/ less horse power each day :-)

Blood work is coming back better now, so I should feel better like I did last summer. We all have different demons 🫤",KSU,2023-05-01 23:07:41+00:00,Mark Haub 🌾🥩🚜💉🧪⚾️🏃
@WLWT It looked very bad from the 275/74 split. Many emergency vehicles.,KSU,2023-05-01 23:04:55+00:00,Evan
"@fpaillus @DIY_Tardis @nicknorwitz Well, many claim obesity is caused by these cereals, he is not obese; and, obesity causes t2 diabetes. 

I am not saying is/isn't. Many in the low carb group-think would conclude he must have diabetes/obesity since he/she/they eat _____ (cereal), right?

I am saying, based on…",KSU,2023-05-01 23:02:49+00:00,Mark Haub 🌾🥩🚜💉🧪⚾️🏃
"@GamblinGauchos Oh how the might have fallen. Sitting in Ivory Towers and not understanding the changing landscape. Wouldn’t they take KSU, KU, Okie State now.",KSU,2023-05-01 23:01:47+00:00,Johnny “G”
@Underdog017 As long as you don’t spread too much KSU 😎. Btw i think Zips finish higher than Kent.,KSU,2023-05-01 23:01:43+00:00,Marshawn L. Powers
"580 Sports Talk for 5/1/23:

Hour 1:  Draft, Good/Bad/Ugly, @MattVerderame 
Hour 2: NFL Draft, WIWWY, KU/KSU/WU to NFL
Hour 3: Headlines, , Final Word

PODCAST: 
VIDEO:",KSU,2023-05-01 23:00:02+00:00,Sports on 580 WIBW
"@Haub_KSU Oh man, I didn’t know you had cancer. Wishing you a speedy recovery, man.",KSU,2023-05-01 22:53:20+00:00,Jason Helmes
"@mhd25112 @Haub_KSU @nicknorwitz Cancer rates have never been lower.
🤔",KSU,2023-05-01 22:51:56+00:00,Tony Scott
@Haub_KSU @mhd25112 @nicknorwitz Yummy.,KSU,2023-05-01 22:51:18+00:00,Tony Scott
"Excited to share this item from my  shop: HBCU Alumni Educated Grad Made Matters Pride Shoe Charms - Homecoming, Party Favors, Graduation",KSU,2023-05-01 22:50:35+00:00,The Frugal Shop
@FenixAmmunition @ClemensZsofia *are misleading...,KSU,2023-05-01 22:44:41+00:00,Mark Haub 🌾🥩🚜💉🧪⚾️🏃
"@nicknorwitz And act similar to CICO/EB, as LC and CIM are embedded within that framework. 👍

Thus, not counterintuitive.  You are right that many influencers do not understand bioenergetics and endocrinology.",KSU,2023-05-01 22:43:45+00:00,Mark Haub 🌾🥩🚜💉🧪⚾️🏃
"@anymanfitness Yes, my cancer has led to about 3 drinks over past 15 months.  No desire to drink anymore.  No that the flavor is poor, just not worth the $5-$15 when dining out; or, $30-$60/bottle when home.",KSU,2023-05-01 22:35:09+00:00,Mark Haub 🌾🥩🚜💉🧪⚾️🏃
Hooty Hoo! I’m happy to share I’ll be attending KSU in the Fall. @towbrand  @ksu_admissions,KSU,2023-05-01 22:33:08+00:00,London Hayes
"@FenixAmmunition @ClemensZsofia Yes. The title and premise is misleading. Should replace jogging with running, and add ""progressive"" RT.",KSU,2023-05-01 22:31:30+00:00,Mark Haub 🌾🥩🚜💉🧪⚾️🏃
"Thank you to Charlie and the @Tanners_KSU crew!
Visit: 
 
Email: 
advertising@collegianmedia.com",KSU,2023-05-01 22:30:00+00:00,K-State Collegian
@oldmeatsauce @BigGameBoomer Just sayin KSU been more relevant in the past decade and Mizzou in the SEC. Nobody want y’all there. Only thing u can say since is that you’re atleast not as bad as Vandy,KSU,2023-05-01 22:26:33+00:00,yo boi johney
@ksu_moo @ProtocolTalis @Injective_ $inj is the futur,KSU,2023-05-01 22:16:53+00:00,AfricaMove.888🥷
"❗️Incoming/Current KSU STUDENTS❗️
Great opportunity to get involved with our Football Program
We are looking for student managers this summer/fall 👇",KSU,2023-05-01 22:06:38+00:00,Coach Matt Limegrover
"Salina, , y’all have some great BBQ! 
@hickoryhutbbq @KSU_Salina",KSU,2023-05-01 22:04:22+00:00,"David V. Rosowsky, Ph.D."
@DavidRosowsky @KSU_Salina I hope I'm not disturbing you,KSU,2023-05-01 21:42:22+00:00,Nancee Li
"2nd Round Draft Pick on Friday, right back into the lab on Sunday! Rain, sleet, and snow @Jbrents_18 is on a MISSION to get everything he deserves! Most watch it happen and few make it happen! We getting to it 😤📈",KSU,2023-05-01 21:39:41+00:00,Will The Thrill
"Brews at the ballpark ✨

Order your Ballpark Brews ticket package by Wednesday‼️

🎟️🍺",KSU,2023-05-01 21:39:13+00:00,K-State Athletics
@B_Holmer @nucleifitness Not too difficult ... Yes.,KSU,2023-05-01 21:38:51+00:00,Mark Haub 🌾🥩🚜💉🧪⚾️🏃
"@CommunityCFB @okstclub 8-4 with Ls to OU, KSU, ISU, and either UCF or BYU",KSU,2023-05-01 21:38:14+00:00,Zachary
"@MTG_ZOU @BigGameBoomer KSU kept the O-Line, Will Howard with more experience, beefed up front 7 on defense, will miss Duece but have Giddens and more transfers coming in, better WR room, only weakness is the secondary which is being addressed",KSU,2023-05-01 21:35:55+00:00,yo boi johney
"@Tye_KC uh, same",KSU,2023-05-01 21:33:20+00:00,Brent
"@roykiny_ Happy birthday!!
Wishing you a blessed year and a lovely day💙",KSU,2023-05-01 21:26:42+00:00,_
"Cowboys scout Chris Vaughn got to give his son Deuce the news that they were going to draft him. 🥹💙 (via @dallascowboys)

@C_Vaughn22 | @KStateFB",KSU,2023-05-01 21:24:22+00:00,Will The Thrill
I Will Be At The Powercat Sports Grill Tonight From 6-8pm ! Plan To Arrive Early Its Looking Like A Sold Out Event !,KSU,2023-05-01 21:24:17+00:00,Will The Thrill
Just like that  it's done!  @CoachCRiles @KStateFB @thekstatefamily @VanBMalone3rd @CoachKli thank you K-State we did it!,KSU,2023-05-01 21:22:18+00:00,Will The Thrill
This is May,KSU,2023-05-01 21:17:28+00:00,KSU Men's Lacrosse
The Key System Unit (KSU) connects the phones to the telephone lines and offers features such as _________________________.,KSU,2023-05-01 21:02:37+00:00,"CompAge, Inc"
"OU baseball rooting guide. 

WVU &lt; OU, TTU, UT
OSU &lt; OU I &gt; KSU (lose 1)
UT &lt; TCU, KU I &gt; WVU
KSU &lt; OSU, TCU (win 1)
TTU &gt; WVU, KU (lose 1) 
OU &gt; OSU, WVU

This would put the Sooners at 15-9 and they would likely not win outright but win a share.",KSU,2023-05-01 21:00:03+00:00,Mgtnquasar 🇺🇸 🇦🇺
I've declared!  @towbrand  KSU!!!,KSU,2023-05-01 20:59:22+00:00,The Sacred Temple 🏴
"@sirlelandj 😂😂meaningless for who? For UA yeah maybe, for KSU though not at all. A down year for us is 11 wins. Niggas had they best year ever and got beat by 50 in the natty dude. Maybe and I mean maybe they were on the same level as Alabama last year but not Georgia.",KSU,2023-05-01 20:56:53+00:00,Kyrie Swervin’
"@Heartland_CS As I've said to people.. kSU has the highest brand value of any remaining B12 school.. But I always get laughed at. 

It's a hard pill to swallow for anyone that disagrees. 

KSU will be in the next round of conference expansions between the SEC and B1G.",KSU,2023-05-01 20:53:52+00:00,Battery Cat 🌾🌾
"@Heartland_CS “National” is a strong term. But yes, what KSU, TCU and Baylor have done the past 2 years shows there is football depth beyond OU.",KSU,2023-05-01 20:53:05+00:00,JJ
@sirlelandj You sound crazy my boy. I watched every weekend. Also watched the same TCU team lose to the KSU team we beat easily in our bowl game.,KSU,2023-05-01 20:50:25+00:00,Kyrie Swervin’
@BigGameBoomer KSU got curb stomped  by the 4th place team in the SEC.  After 20 years of SEC dominance no poll is legit without 4 SEC teams in the Top 10.,KSU,2023-05-01 20:47:29+00:00,SECSooner22
Off to Georgia!!! @towbrand,KSU,2023-05-01 20:39:13+00:00,Autumn Schless
"@ams_ksu @devalkk @MakesHerMark ""What?!? I didn't shoot the kid, what more do you want?""",KSU,2023-05-01 20:38:36+00:00,Semi-Official Charity Bowl Cartographer
"I’m gonna do a application for KSU 
Wish me luck :D",KSU,2023-05-01 20:35:54+00:00,DarkFrost #UnBanSteve
@MTG_ZOU @BigGameBoomer Lol what did KSU lose? Give me 5 things we lost and I will give you ten things we have gained.,KSU,2023-05-01 20:32:13+00:00,🌾Kameron🌾Hale🌾
"@devalkk @MakesHerMark ""I'm a nice grumpy old man (who threatened a 6-year-old).""",KSU,2023-05-01 20:26:32+00:00,AMS
@AndyPace_KSU @PhilaUnion @NHLFlyers @Eagles @sixers I need a Barcelona one for me Amigo,KSU,2023-05-01 20:24:10+00:00,Jose Manuel Villanueva
@BigGameBoomer KSU lost too much on both sides of the ball to be ranked that high.,KSU,2023-05-01 20:23:20+00:00,Duff🔜#MTGConMinneapolis
@ReddRankings @LaxRhody @CSUSMLAX @GrizLax @KSU_MLAX @TommiesLacrosse @msumenslax @fgcuLAX @AFC_Lacrosse @GVSULAX @ucsdmlax @MoStateLax @49erLacrosse @WFULacrosse @DaytonLax @Duluthlacrosse I always get a good chuckle from this poll 🔥🔥,KSU,2023-05-01 20:23:19+00:00,Bob Bass
"Yo where the  Graduates at?

 tap in…….. 

Electric Wednesday’s at Kai &amp; Ko restaurant and lounge. Its in Marietta.",KSU,2023-05-01 20:22:32+00:00,Sorceress🔮Yuki
"Only one more Monday until we're in Manhattan, KS! 🔥 Join the party at KSU's McCain Auditorium Tuesday, May 9th! 🎉 Tickets available here:",KSU,2023-05-01 20:19:59+00:00,Menopause The Musical
"The KSU offense scored 37 Runs in 23 Innings this weekend in the 🧹 vs JU!

Here are the 5 hardest hit balls that contributed to TWO run-rules in the series 🤯",KSU,2023-05-01 20:19:10+00:00,Matt Gonzalez
"NEW VIDEO OF KSU ""GOLD"" GUESSING THE RANK 
@KennesawEsports COOKED SOME CONTENT FOR YALL GAMERS 🖤💛🖤💛
@DuperFPS @bzrFPS @DaeganVal @Jay_Ixl 

Don't forget to like and subscribe!",KSU,2023-05-01 20:15:43+00:00,fps_REAL
